Date,Index,% Change
2012-02-02,"1,445",-0.07%
2012-02-03,"1,436",-0.62%
2012-02-06,"1,438",0.14%
2012-02-07,"1,444",0.42%
2012-02-08,"1,448",0.28%
2012-02-09,"1,456",0.55%
2012-02-10,"1,457",0.07%
2012-02-13,"1,463",0.41%
2012-02-14,"1,468",0.34%
2012-02-15,"1,466",-0.14%
2012-02-16,"1,464",-0.14%
2012-02-17,"1,461",-0.20%
2012-02-20,"1,456",-0.34%
2012-02-21,"1,452",-0.27%
2012-02-22,"1,460",0.55%
2012-02-23,"1,471",0.75%
2012-02-24,"1,504",2.24%
2012-02-28,"1,531",1.80%
2012-02-29,"1,531",0.00%
2012-03-01,"1,527",-0.26%
2012-03-02,"1,525",-0.13%
2012-03-05,"1,523",-0.13%
2012-03-06,"1,516",-0.46%
2012-03-07,"1,515",-0.07%
2012-03-08,"1,506",-0.59%
2012-03-09,"1,503",-0.20%
2012-03-12,"1,496",-0.47%
2012-03-13,"1,482",-0.94%
2012-03-14,"1,479",-0.20%
2012-03-15,"1,475",-0.27%
2012-03-16,"1,466",-0.61%
2012-03-19,"1,449",-1.16%
2012-03-20,"1,416",-2.28%
2012-03-21,"1,404",-0.85%
2012-03-22,"1,384",-1.42%
2012-03-23,"1,369",-1.08%
2012-03-26,"1,354",-1.10%
2012-03-27,"1,354",0.00%
2012-03-28,"1,361",0.52%
2012-03-29,"1,386",1.84%
2012-03-30,"1,412",1.88%
2012-04-02,"1,427",1.06%
2012-04-03,"1,456",2.03%
2012-04-04,"1,475",1.30%
2012-04-05,"1,507",2.17%
2012-04-10,"1,531",1.59%
2012-04-11,"1,561",1.96%
2012-04-13,"1,572",0.70%
2012-04-16,"1,547",-1.59%
2012-04-17,"1,542",-0.32%
2012-04-18,"1,534",-0.52%
2012-04-19,"1,534",0.00%
2012-04-20,"1,533",-0.07%
2012-04-23,"1,524",-0.59%
2012-04-24,"1,521",-0.20%
2012-04-25,"1,514",-0.46%
2012-04-26,"1,505",-0.59%
2012-04-27,"1,499",-0.40%
2012-04-30,"1,496",-0.20%
2012-05-01,"1,494",-0.13%
2012-05-02,"1,495",0.07%
2012-05-03,"1,527",2.14%
2012-05-04,"1,576",3.21%
2012-05-08,"1,625",3.11%
2012-05-09,"1,628",0.18%
2012-05-10,"1,618",-0.61%
2012-05-11,"1,614",-0.25%
2012-05-14,"1,612",-0.12%
2012-05-15,"1,613",0.06%
2012-05-16,"1,632",1.18%
2012-05-17,"1,638",0.37%
2012-05-18,"1,633",-0.31%
2012-05-21,"1,626",-0.43%
2012-05-22,"1,602",-1.48%
2012-05-23,"1,539",-3.93%
2012-05-24,"1,457",-5.33%
2012-05-25,"1,424",-2.26%
2012-05-28,"1,404",-1.40%
2012-05-29,"1,377",-1.92%
2012-05-30,"1,342",-2.54%
2012-05-31,"1,319",-1.71%
2012-06-01,"1,298",-1.59%
2012-06-06,"1,252",-3.54%
2012-06-07,"1,232",-1.60%
2012-06-08,"1,223",-0.73%
2012-06-11,"1,221",-0.16%
2012-06-12,"1,212",-0.74%
2012-06-13,"1,196",-1.32%
2012-06-14,"1,162",-2.84%
2012-06-15,"1,148",-1.20%
2012-06-18,"1,138",-0.87%
2012-06-19,"1,140",0.18%
2012-06-20,"1,145",0.44%
2012-06-21,"1,152",0.61%
2012-06-22,"1,155",0.26%
2012-06-25,"1,160",0.43%
2012-06-26,"1,168",0.69%
2012-06-27,"1,182",1.20%
2012-06-29,"1,190",0.68%
2012-07-02,"1,204",1.18%
2012-07-03,"1,290",7.14%
2012-07-04,"1,369",6.12%
2012-07-05,"1,455",6.28%
2012-07-06,"1,493",2.61%
2012-07-09,"1,501",0.54%
2012-07-10,"1,484",-1.13%
2012-07-11,"1,428",-3.77%
2012-07-12,"1,352",-5.32%
2012-07-13,"1,320",-2.37%
2012-07-16,"1,310",-0.76%
2012-07-17,"1,301",-0.69%
2012-07-19,"1,276",-1.92%
2012-07-20,"1,276",0.00%
2012-07-23,"1,275",-0.08%
2012-07-24,"1,261",-1.10%
2012-07-25,"1,239",-1.74%
2012-07-26,"1,224",-1.21%
2012-07-27,"1,209",-1.23%
2012-07-30,"1,200",-0.74%
2012-07-31,"1,194",-0.50%
2012-08-01,"1,181",-1.09%
2012-08-02,"1,178",-0.25%
2012-08-03,"1,200",1.87%
2012-08-06,"1,214",1.17%
2012-08-07,"1,237",1.89%
2012-08-08,"1,204",-2.67%
2012-08-09,"1,192",-1.00%
2012-08-10,"1,169",-1.93%
2012-08-13,"1,158",-0.94%
2012-08-14,"1,147",-0.95%
2012-08-15,"1,120",-2.35%
2012-08-16,"1,105",-1.34%
2012-08-17,"1,095",-0.90%
2012-08-20,"1,087",-0.73%
2012-08-21,"1,082",-0.46%
2012-08-22,"1,091",0.83%
2012-08-23,"1,103",1.10%
2012-08-24,"1,124",1.90%
2012-08-28,"1,182",5.16%
2012-08-29,"1,177",-0.42%
2012-08-30,"1,169",-0.68%
2012-08-31,"1,172",0.26%
2012-09-03,"1,180",0.68%
2012-09-04,"1,186",0.51%
2012-09-05,"1,188",0.17%
2012-09-06,"1,186",-0.17%
2012-09-07,"1,186",0.00%
2012-09-10,"1,188",0.17%
2012-09-11,"1,187",-0.08%
2012-09-14,"1,204",1.43%
2012-09-17,"1,219",1.25%
2012-09-18,"1,326",8.78%
2012-09-19,"1,421",7.16%
2012-09-20,"1,531",7.74%
2012-09-21,"1,584",3.46%
2012-09-24,"1,578",-0.38%
2012-09-25,"1,568",-0.63%
2012-09-26,"1,549",-1.21%
2012-09-27,"1,548",-0.06%
2012-09-28,"1,621",4.72%
2012-10-01,"1,660",2.41%
2012-10-02,"1,676",0.96%
2012-10-03,"1,738",3.70%
2012-10-04,"1,873",7.77%
2012-10-05,"1,932",3.15%
2012-10-08,"1,921",-0.57%
2012-10-09,"1,829",-4.79%
2012-10-10,"1,775",-2.95%
2012-10-11,"1,833",3.27%
2012-10-12,"1,914",4.42%
2012-10-15,"1,960",2.40%
2012-10-16,"2,103",7.30%
2012-10-17,"2,162",2.81%
2012-10-18,"2,135",-1.25%
2012-10-19,"2,217",3.84%
2012-10-22,"2,332",5.19%
2012-10-23,"2,587",10.93%
2012-10-24,"2,530",-2.20%
2012-10-25,"2,432",-3.87%
2012-10-26,"2,451",0.78%
2012-10-29,"2,460",0.37%
2012-10-30,"2,458",-0.08%
2012-10-31,"2,419",-1.59%
2012-11-01,"2,355",-2.65%
2012-11-02,"2,304",-2.17%
2012-11-05,"2,261",-1.87%
2012-11-06,"2,186",-3.32%
2012-11-07,"2,098",-4.03%
2012-11-08,"2,119",1.00%
2012-11-09,"2,203",3.96%
2012-11-12,"2,283",3.63%
2012-11-13,"2,327",1.93%
2012-11-14,"2,375",2.06%
2012-11-15,"2,350",-1.05%
2012-11-16,"2,347",-0.13%
2012-11-19,"2,369",0.94%
2012-11-20,"2,367",-0.08%
2012-11-21,"2,335",-1.35%
2012-11-22,"2,318",-0.73%
2012-11-23,"2,288",-1.29%
2012-11-26,"2,277",-0.48%
2012-11-27,"2,275",-0.09%
2012-11-30,"2,199",-3.34%
2012-12-03,"2,166",-1.50%
2012-12-04,"2,095",-3.28%
2012-12-05,"2,000",-4.53%
2012-12-06,"1,897",-5.15%
2012-12-07,"1,832",-3.43%
2012-12-10,"1,762",-3.82%
2012-12-11,"1,652",-6.24%
2012-12-12,"1,446",-12.47%
2012-12-13,"1,407",-2.70%
2012-12-17,"1,403",-0.28%
2012-12-18,"1,315",-6.27%
2012-12-19,"1,233",-6.24%
2012-12-20,"1,226",-0.57%
2012-12-24,"1,235",0.73%
2013-01-02,"1,237",0.16%
2013-01-03,"1,254",1.37%
2013-01-07,"1,319",5.18%
2013-01-08,"1,386",5.08%
2013-01-09,"1,384",-0.14%
2013-01-10,"1,367",-1.23%
2013-01-11,"1,367",0.00%
2013-01-14,"1,370",0.22%
2013-01-15,"1,365",-0.36%
2013-01-16,"1,431",4.84%
2013-01-17,"1,573",9.92%
2013-01-18,"1,605",2.03%
2013-01-21,"1,604",-0.06%
2013-01-22,"1,577",-1.68%
2013-01-23,"1,564",-0.82%
2013-01-24,"1,541",-1.47%
2013-01-25,"1,520",-1.36%
2013-01-28,"1,507",-0.86%
2013-01-29,"1,491",-1.06%
2013-01-30,"1,477",-0.94%
2013-01-31,"1,468",-0.61%
2013-02-01,"1,454",-0.95%
2013-02-04,"1,461",0.48%
2013-02-05,"1,466",0.34%
2013-02-06,"1,484",1.23%
2013-02-07,"1,481",-0.20%
2013-02-08,"1,461",-1.35%
2013-02-11,"1,453",-0.55%
2013-02-13,"1,448",-0.34%
2013-02-14,"1,429",-1.31%
2013-02-19,"1,377",-3.64%
2013-02-20,"1,355",-1.60%
2013-02-22,"1,335",-1.48%
2013-02-25,"1,323",-0.90%
2013-02-26,"1,291",-2.42%
2013-02-28,"1,249",-3.25%
2013-03-01,"1,243",-0.48%
2013-03-05,"1,246",0.24%
2013-03-06,"1,251",0.40%
2013-03-07,"1,260",0.72%
2013-03-11,"1,260",0.00%
2013-03-12,"1,314",4.29%
2013-03-13,"1,314",0.00%
2013-03-14,"1,302",-0.91%
2013-03-18,"1,295",-0.54%
2013-03-20,"1,294",-0.08%
2013-03-22,"1,284",-0.77%
2013-03-26,"1,275",-0.70%
2013-03-27,"1,258",-1.33%
2013-03-28,"1,249",-0.72%
2013-04-02,"1,229",-1.60%
2013-04-03,"1,209",-1.63%
2013-04-04,"1,209",0.00%
2013-04-05,"1,215",0.50%
2013-04-09,"1,236",1.73%
2013-04-11,"1,257",1.70%
2013-04-12,"1,265",0.64%
2013-04-16,"1,251",-1.11%
2013-04-17,"1,245",-0.48%
2013-04-19,"1,234",-0.88%
2013-04-22,"1,230",-0.32%
2013-04-23,"1,220",-0.81%
2013-04-24,"1,214",-0.49%
2013-04-26,"1,246",2.64%
2013-04-29,"1,260",1.12%
2013-05-02,"1,322",4.92%
2013-05-03,"1,344",1.66%
2013-05-07,"1,393",3.65%
2013-05-08,"1,408",1.08%
2013-05-09,"1,398",-0.71%
2013-05-10,"1,382",-1.14%
2013-05-13,"1,370",-0.87%
2013-05-14,"1,360",-0.73%
2013-05-15,"1,338",-1.62%
2013-05-16,"1,334",-0.30%
2013-05-17,"1,326",-0.60%
2013-05-20,"1,317",-0.68%
2013-05-21,"1,321",0.30%
2013-05-22,"1,333",0.91%
2013-05-23,"1,339",0.45%
2013-05-24,"1,350",0.82%
2013-05-28,"1,346",-0.30%
2013-05-29,"1,348",0.15%
2013-05-30,"1,339",-0.67%
2013-05-31,"1,336",-0.22%
2013-06-03,"1,333",-0.22%
2013-06-05,"1,335",0.15%
2013-06-06,"1,344",0.67%
2013-06-07,"1,352",0.60%
2013-06-10,"1,359",0.52%
2013-06-11,"1,379",1.47%
2013-06-12,"1,427",3.48%
2013-06-14,"1,537",7.71%
2013-06-17,"1,588",3.32%
2013-06-18,"1,674",5.42%
2013-06-19,"1,757",4.96%
2013-06-20,"1,792",1.99%
2013-06-21,"1,822",1.67%
2013-06-25,"1,959",7.52%
2013-06-26,"2,061",5.21%
2013-06-27,"2,120",2.86%
2013-06-28,"2,165",2.12%
2013-07-01,"2,176",0.51%
2013-07-03,"2,020",-7.17%
2013-07-08,"1,977",-2.13%
2013-07-09,"2,012",1.77%
2013-07-10,"2,037",1.24%
2013-07-11,"2,047",0.49%
2013-07-12,"2,058",0.54%
2013-07-15,"2,052",-0.29%
2013-07-16,"2,044",-0.39%
2013-07-17,"2,034",-0.49%
2013-07-18,"2,006",-1.38%
2013-07-19,"1,987",-0.95%
2013-07-22,"1,978",-0.45%
2013-07-23,"1,956",-1.11%
2013-07-24,"1,936",-1.02%
2013-07-25,"1,890",-2.38%
2013-07-26,"1,873",-0.90%
2013-07-29,"1,864",-0.48%
2013-07-30,"1,856",-0.43%
2013-07-31,"1,881",1.35%
2013-08-01,"1,935",2.87%
2013-08-02,"1,950",0.78%
2013-08-05,"1,939",-0.56%
2013-08-06,"1,907",-1.65%
2013-08-07,"1,853",-2.83%
2013-08-08,"1,829",-1.30%
2013-08-09,"1,813",-0.87%
2013-08-12,"1,805",-0.44%
2013-08-13,"1,846",2.27%
2013-08-15,"2,099",13.71%
2013-08-16,"2,112",0.62%
2013-08-19,"2,140",1.33%
2013-08-21,"2,268",5.98%
2013-08-22,"2,284",0.71%
2013-08-23,"2,312",1.23%
2013-08-27,"2,335",0.99%
2013-08-29,"2,256",-3.38%
2013-08-30,"2,243",-0.58%
2013-09-02,"2,263",0.89%
2013-09-04,"2,445",8.04%
2013-09-05,"2,660",8.79%
2013-09-06,"2,799",5.23%
2013-09-09,"3,113",11.22%
2013-09-10,"3,255",4.56%
2013-09-11,"3,431",5.41%
2013-09-12,"3,397",-0.99%
2013-09-13,"3,446",1.44%
2013-09-16,"3,480",0.99%
2013-09-18,"3,838",10.29%
2013-09-19,"3,924",2.24%
2013-09-20,"4,018",2.40%
2013-09-23,"4,111",2.31%
2013-09-24,"4,253",3.45%
2013-09-26,"4,193",-1.41%
2013-09-27,"3,967",-5.39%
2013-09-30,"3,853",-2.87%
2013-10-01,"3,816",-0.96%
2013-10-02,"3,810",-0.16%
2013-10-03,"3,878",1.78%
2013-10-04,"3,943",1.68%
2013-10-07,"4,020",1.95%
2013-10-08,"4,085",1.62%
2013-10-09,"3,959",-3.08%
2013-10-10,"3,621",-8.54%
2013-10-11,"3,527",-2.60%
2013-10-14,"3,455",-2.04%
2013-10-15,"3,469",0.41%
2013-10-16,"3,478",0.26%
2013-10-17,"3,451",-0.78%
2013-10-21,"3,200",-7.27%
2013-10-22,"3,110",-2.81%
2013-10-23,"2,943",-5.37%
2013-10-24,"2,775",-5.71%
2013-10-25,"2,681",-3.39%
2013-10-28,"2,526",-5.78%
2013-10-29,"2,340",-7.36%
2013-10-30,"2,164",-7.52%
2013-10-31,"2,245",3.74%
2013-11-01,"2,316",3.16%
2013-11-04,"2,400",3.63%
2013-11-05,"2,553",6.38%
2013-11-06,"2,554",0.04%
2013-11-07,"2,533",-0.82%
2013-11-08,"2,514",-0.75%
2013-11-11,"2,506",-0.32%
2013-11-12,"2,473",-1.32%
2013-11-13,"2,455",-0.73%
2013-11-14,"2,397",-2.36%
2013-11-18,"2,366",-1.29%
2013-11-19,"2,366",0.00%
2013-11-20,"2,511",6.13%
2013-11-26,"2,399",-4.46%
2013-11-27,"2,496",4.04%
2013-11-29,"3,089",23.76%
2013-12-03,"3,316",7.35%
2013-12-04,"3,481",4.98%
2013-12-05,"3,843",10.40%
2013-12-06,"3,842",-0.03%
2013-12-09,"3,831",-0.29%
2013-12-10,"4,011",4.70%
2013-12-12,"4,291",6.98%
2013-12-13,"4,246",-1.05%
2013-12-16,"4,065",-4.26%
2013-12-18,"3,638",-10.50%
2013-12-19,"3,596",-1.15%
2013-12-20,"3,875",7.76%
2013-12-23,"3,996",3.12%
2013-12-24,"4,078",2.05%
2014-01-03,"3,531",-13.41%
2014-01-06,"3,287",-6.91%
2014-01-07,"3,017",-8.21%
2014-01-08,"2,818",-6.60%
2014-01-09,"2,500",-11.28%
2014-01-10,"2,101",-15.96%
2014-01-13,"1,857",-11.61%
2014-01-15,"1,862",0.27%
2014-01-16,"1,929",3.60%
2014-01-17,"2,026",5.03%
2014-01-21,"1,973",-2.62%
2014-01-22,"1,880",-4.71%
2014-01-24,"1,723",-8.35%
2014-01-29,"1,531",-11.14%
2014-01-30,"1,527",-0.26%
2014-01-31,"1,524",-0.20%
2014-02-03,"1,516",-0.52%
2014-02-04,"1,513",-0.20%
2014-02-05,"1,544",2.05%
2014-02-06,"1,575",2.01%
2014-02-07,"1,588",0.83%
2014-02-11,"1,581",-0.44%
2014-02-13,"1,557",-1.52%
2014-02-14,"1,554",-0.19%
2014-02-18,"1,667",7.27%
2014-02-19,"1,690",1.38%
2014-02-20,"1,680",-0.59%
2014-02-21,"1,701",1.25%
2014-02-24,"1,707",0.35%
2014-02-25,"1,775",3.98%
2014-02-26,"1,912",7.72%
2014-02-27,"2,049",7.17%
2014-02-28,"2,084",1.71%
2014-03-03,"2,180",4.61%
2014-03-04,"2,326",6.70%
2014-03-05,"2,596",11.61%
2014-03-07,"2,980",14.79%
2014-03-10,"3,023",1.44%
2014-03-11,"3,045",0.73%
2014-03-13,"2,654",-12.84%
2014-03-14,"2,677",0.87%
2014-03-17,"2,691",0.52%
2014-03-18,"2,818",4.72%
2014-03-19,"2,982",5.82%
2014-03-21,"3,036",1.81%
2014-03-25,"2,993",-1.42%
2014-03-26,"2,761",-7.75%
2014-03-27,"2,579",-6.59%
2014-03-28,"2,557",-0.85%
2014-03-31,"2,573",0.63%
2014-04-01,"2,505",-2.64%
2014-04-02,"2,418",-3.47%
2014-04-07,"2,293",-5.17%
2014-04-08,"2,029",-11.51%
2014-04-09,"1,946",-4.09%
2014-04-10,"1,865",-4.16%
2014-04-11,"1,789",-4.08%
2014-04-15,"1,724",-3.63%
2014-04-16,"1,613",-6.44%
2014-04-17,"1,591",-1.36%
2014-04-23,"1,674",5.22%
2014-04-25,"1,696",1.31%
2014-04-28,"1,668",-1.65%
2014-04-29,"1,613",-3.30%
2014-05-01,"1,716",6.39%
2014-05-02,"1,829",6.59%
2014-05-05,"1,829",0.00%
2014-05-06,"1,829",0.00%
2014-05-07,"1,829",0.00%
2014-05-08,"1,613",-11.81%
2014-05-12,"1,483",-8.06%
2014-05-13,"1,453",-2.02%
2014-05-14,"1,496",2.96%
2014-05-15,"1,546",3.34%
2014-05-16,"1,530",-1.03%
2014-05-19,"1,494",-2.35%
2014-05-20,"1,431",-4.22%
2014-05-21,"1,354",-5.38%
2014-05-22,"1,302",-3.84%
2014-05-23,"1,358",4.30%
2014-05-27,"1,457",7.29%
2014-05-28,"1,405",-3.57%
2014-05-29,"1,379",-1.85%
2014-05-30,"1,395",1.16%
2014-06-02,"1,429",2.44%
2014-06-03,"1,545",8.12%
2014-06-04,"1,604",3.82%
2014-06-05,"1,689",5.30%
2014-06-06,"1,793",6.16%
2014-06-09,"1,846",2.96%
2014-06-10,"1,903",3.09%
2014-06-11,"1,864",-2.05%
2014-06-12,"1,792",-3.86%
2014-06-16,"1,695",-5.41%
2014-06-17,"1,676",-1.12%
2014-06-19,"1,950",16.35%
2014-06-20,"1,950",0.00%
2014-06-23,"1,896",-2.77%
2014-06-26,"1,748",-7.81%
2014-06-27,"1,773",1.43%
2014-06-30,"1,871",5.53%
2014-07-01,"2,045",9.30%
2014-07-02,"1,999",-2.25%
2014-07-03,"1,935",-3.20%
2014-07-04,"1,864",-3.67%
2014-07-07,"1,808",-3.00%
2014-07-08,"1,755",-2.93%
2014-07-09,"1,648",-6.10%
2014-07-10,"1,523",-7.58%
2014-07-11,"1,465",-3.81%
2014-07-14,"1,422",-2.94%
2014-07-17,"1,248",-12.24%
2014-07-18,"1,235",-1.04%
2014-07-21,"1,194",-3.32%
2014-07-22,"1,191",-0.25%
2014-07-23,"1,198",0.59%
2014-07-24,"1,201",0.25%
2014-07-25,"1,193",-0.67%
2014-07-28,"1,187",-0.50%
2014-07-29,"1,195",0.67%
2014-07-30,"1,200",0.42%
2014-07-31,"1,195",-0.42%
2014-08-01,"1,176",-1.59%
2014-08-04,"1,178",0.17%
2014-08-05,"1,163",-1.27%
2014-08-06,"1,153",-0.86%
2014-08-07,"1,150",-0.26%
2014-08-08,"1,166",1.39%
2014-08-11,"1,197",2.66%
2014-08-12,"1,350",12.78%
2014-08-13,"1,546",14.52%
2014-08-14,"1,882",21.73%
2014-08-15,"2,151",14.29%
2014-08-19,"2,256",4.88%
2014-08-20,"2,380",5.50%
2014-08-21,"2,578",8.32%
2014-08-22,"2,535",-1.67%
2014-08-25,"2,535",0.00%
2014-08-26,"2,430",-4.14%
2014-08-27,"2,366",-2.63%
2014-08-28,"2,551",7.82%
2014-08-29,"2,627",2.98%
2014-09-01,"2,606",-0.80%
2014-09-02,"2,568",-1.46%
2014-09-03,"2,489",-3.08%
2014-09-04,"2,464",-1.00%
2014-09-05,"2,483",0.77%
2014-09-08,"2,519",1.45%
2014-09-09,"2,596",3.06%
2014-09-10,"2,602",0.23%
2014-09-11,"2,570",-1.23%
2014-09-12,"2,546",-0.93%
2014-09-15,"2,523",-0.90%
2014-09-16,"2,442",-3.21%
2014-09-17,"2,342",-4.10%
2014-09-18,"2,192",-6.40%
2014-09-19,"2,112",-3.65%
2014-09-22,"2,118",0.28%
2014-09-23,"2,077",-1.94%
2014-09-24,"1,967",-5.30%
2014-09-25,"1,837",-6.61%
2014-09-26,"1,852",0.82%
2014-09-29,"1,922",3.78%
2014-09-30,"1,915",-0.36%
2014-10-01,"1,853",-3.24%
2014-10-02,"1,788",-3.51%
2014-10-03,"1,758",-1.68%
2014-10-06,"1,735",-1.31%
2014-10-07,"1,698",-2.13%
2014-10-08,"1,632",-3.89%
2014-10-09,"1,580",-3.19%
2014-10-10,"1,544",-2.28%
2014-10-13,"1,521",-1.49%
2014-10-14,"1,485",-2.37%
2014-10-15,"1,376",-7.34%
2014-10-16,"1,315",-4.43%
2014-10-17,"1,362",3.57%
2014-10-20,"1,512",11.01%
2014-10-21,"2,003",32.47%
2014-10-22,"2,186",9.14%
2014-10-23,"2,258",3.29%
2014-10-24,"2,422",7.26%
2014-10-27,"2,852",17.75%
2014-10-28,"3,436",20.48%
2014-10-29,"3,560",3.61%
2014-10-30,"3,534",-0.73%
2014-10-31,"3,552",0.51%
2014-11-03,"3,640",2.48%
2014-11-04,"3,781",3.87%
2014-11-05,"3,702",-2.09%
2014-11-06,"3,612",-2.43%
2014-11-07,"3,661",1.36%
2014-11-10,"3,613",-1.31%
2014-11-11,"3,419",-5.37%
2014-11-12,"3,229",-5.56%
2014-11-13,"2,972",-7.96%
2014-11-14,"2,931",-1.38%
2014-11-17,"2,971",1.36%
2014-11-18,"3,106",4.54%
2014-11-19,"3,127",0.68%
2014-11-20,"3,130",0.10%
2014-11-21,"3,038",-2.94%
2014-11-24,"2,975",-2.07%
2014-11-25,"2,963",-0.40%
2014-11-26,"2,612",-11.85%
2014-11-27,"2,347",-10.15%
2014-11-28,"2,151",-8.35%
2014-12-01,"2,025",-5.86%
2014-12-02,"1,898",-6.27%
2014-12-03,"1,677",-11.64%
2014-12-04,"1,452",-13.42%
2014-12-05,"1,282",-11.71%
2014-12-08,"1,165",-9.13%
2014-12-09,"1,075",-7.73%
2014-12-10,979,-8.93%
2014-12-11,879,-10.21%
2014-12-12,763,-13.20%
2014-12-15,659,-13.63%
2014-12-16,617,-6.37%
2014-12-17,571,-7.46%
2014-12-18,517,-9.46%
2014-12-19,488,-5.61%
2014-12-22,480,-1.64%
2014-12-23,472,-1.67%
2014-12-24,474,0.42%
2015-01-02,456,-3.80%
2015-01-05,442,-3.07%
2015-01-06,432,-2.26%
2015-01-07,397,-8.10%
2015-01-08,335,-15.62%
2015-01-09,311,-7.16%
2015-01-12,373,19.94%
2015-01-13,537,-
2015-01-14,557,3.72%
2015-01-15,585,5.03%
2015-01-16,620,5.98%
2015-01-19,662,6.77%
2015-01-20,752,13.60%
2015-01-21,971,29.12%
2015-01-22,965,-0.62%
2015-01-23,887,-8.08%
2015-01-26,857,-3.38%
2015-01-27,831,-3.03%
2015-01-28,785,-5.54%
2015-01-29,725,-7.64%
2015-01-30,679,-6.34%
2015-02-02,665,-2.06%
2015-02-03,663,-0.30%
2015-02-04,669,0.90%
2015-02-05,680,1.64%
2015-02-06,689,1.32%
2015-02-09,687,-0.29%
2015-02-10,711,3.49%
2015-02-11,700,-1.55%
2015-02-12,652,-6.86%
2015-02-13,630,-3.37%
2015-02-16,614,-2.54%
2015-02-17,589,-4.07%
2015-02-18,564,-4.24%
2015-02-19,539,-4.43%
2015-02-20,542,0.56%
2015-02-23,543,0.18%
2015-02-24,534,-1.66%
2015-02-25,529,-0.94%
2015-02-26,525,-0.76%
2015-02-27,521,-0.76%
2015-03-02,516,-0.96%
2015-03-03,490,-5.04%
2015-03-04,478,-2.45%
2015-03-05,464,-2.93%
2015-03-06,470,1.29%
2015-03-09,468,-0.43%
2015-03-10,457,-2.35%
2015-03-11,431,-5.69%
2015-03-12,394,-8.58%
2015-03-13,378,-4.06%
2015-03-16,372,-1.59%
2015-03-17,366,-1.61%
2015-03-18,357,-2.46%
2015-03-19,407,14.01%
2015-03-20,423,3.93%
2015-03-23,435,2.84%
2015-03-24,448,2.99%
2015-03-25,455,1.56%
2015-03-26,456,0.22%
2015-03-27,456,0.00%
2015-03-30,460,0.88%
2015-03-31,475,3.26%
2015-04-01,463,-2.53%
2015-04-02,454,-1.94%
2015-04-07,448,-1.32%
2015-04-08,450,0.45%
2015-04-09,461,2.44%
2015-04-10,466,1.08%
2015-04-13,460,-1.29%
2015-04-14,470,2.17%
2015-04-15,494,5.11%
2015-04-16,521,5.47%
2015-04-17,532,2.11%
2015-04-20,537,0.94%
2015-04-21,549,2.23%
2015-04-22,544,-0.91%
2015-04-23,543,-0.18%
2015-04-24,545,0.37%
2015-04-27,546,0.18%
2015-04-28,551,0.92%
2015-04-29,558,1.27%
2015-04-30,565,1.25%
2015-05-01,574,1.59%
2015-05-05,571,-0.52%
2015-05-06,574,0.53%
2015-05-07,594,3.48%
2015-05-08,616,3.70%
2015-05-11,660,7.14%
2015-05-12,731,10.76%
2015-05-13,942,28.86%
2015-05-14,972,3.18%
2015-05-15,954,-1.85%
2015-05-18,950,-0.42%
2015-05-19,923,-2.84%
2015-05-20,889,-3.68%
2015-05-21,844,-5.06%
2015-05-22,816,-3.32%
2015-05-26,806,-1.23%
2015-05-27,823,2.11%
2015-05-28,817,-0.73%
2015-05-29,810,-0.86%
2015-06-01,804,-0.74%
2015-06-02,805,0.12%
2015-06-03,821,1.99%
2015-06-04,818,-0.37%
2015-06-05,865,5.75%
2015-06-08,856,-1.04%
2015-06-09,834,-2.57%
2015-06-10,816,-2.16%
2015-06-11,810,-0.74%
2015-06-12,820,1.23%
2015-06-15,840,2.44%
2015-06-16,904,7.62%
2015-06-17,"1,045",15.60%
2015-06-18,"1,234",18.09%
2015-06-19,"1,241",0.57%
2015-06-22,"1,248",0.56%
2015-06-23,"1,300",4.17%
2015-06-24,"1,428",9.85%
2015-06-25,"1,432",0.28%
2015-06-26,"1,393",-2.72%
2015-06-29,"1,346",-3.37%
2015-06-30,"1,292",-4.01%
2015-07-01,"1,251",-3.17%
2015-07-02,"1,226",-2.00%
2015-07-06,"1,266",3.26%
2015-07-08,"1,278",0.95%
2015-07-09,"1,279",0.08%
2015-07-10,"1,318",3.05%
2015-07-13,"1,389",5.39%
2015-07-14,"1,394",0.36%
2015-07-15,"1,462",4.88%
2015-07-16,"1,611",10.19%
2015-07-17,"1,712",6.27%
2015-07-20,"1,763",2.98%
2015-07-21,"1,935",9.76%
2015-07-22,"1,952",0.88%
2015-07-23,"1,924",-1.43%
2015-07-24,"1,896",-1.46%
2015-07-27,"1,935",2.06%
2015-07-28,"1,990",2.84%
2015-07-29,"2,103",5.68%
2015-07-30,"2,116",0.62%
2015-07-31,"2,209",4.40%
2015-08-03,"2,308",4.48%
2015-08-04,"2,512",8.84%
2015-08-05,"2,604",3.66%
2015-08-06,"2,514",-3.46%
2015-08-07,"2,512",-0.08%
2015-08-10,"2,499",-0.52%
2015-08-11,"2,367",-5.28%
2015-08-12,"2,107",-10.98%
2015-08-13,"1,875",-11.01%
2015-08-14,"1,884",0.48%
2015-08-17,"1,913",1.54%
2015-08-18,"1,838",-3.92%
2015-08-19,"1,773",-3.54%
2015-08-20,"1,679",-5.30%
2015-08-21,"1,559",-7.15%
2015-08-24,"1,403",-10.01%
2015-08-25,"1,248",-11.05%
2015-08-26,"1,089",-12.74%
2015-08-27,"1,051",-3.49%
2015-08-28,"1,071",1.90%
2015-09-01,"1,176",9.80%
