Date,Index,% Change
2012-02-22,871,-3.22%
2012-02-23,849,-2.53%
2012-02-24,836,-1.53%
2012-02-28,833,-0.36%
2012-02-29,832,-0.12%
2012-03-01,839,0.84%
2012-03-02,844,0.60%
2012-03-05,854,1.18%
2012-03-06,852,-0.23%
2012-03-07,858,0.70%
2012-03-08,873,1.75%
2012-03-09,889,1.83%
2012-03-12,912,2.59%
2012-03-13,929,1.86%
2012-03-14,941,1.29%
2012-03-15,957,1.70%
2012-03-16,971,1.46%
2012-03-19,990,1.96%
2012-03-20,"1,004",1.41%
2012-03-21,"1,015",1.10%
2012-03-22,"1,026",1.08%
2012-03-23,"1,036",0.97%
2012-03-26,"1,036",0.00%
2012-03-27,"1,035",-0.10%
2012-03-28,"1,040",0.48%
2012-03-29,"1,044",0.38%
2012-03-30,"1,051",0.67%
2012-04-02,"1,051",0.00%
2012-04-03,"1,049",-0.19%
2012-04-04,"1,043",-0.57%
2012-04-05,"1,036",-0.67%
2012-04-10,"1,040",0.39%
2012-04-11,"1,072",3.08%
2012-04-13,"1,158",8.02%
2012-04-16,"1,189",2.68%
2012-04-17,"1,232",3.62%
2012-04-18,"1,291",4.79%
2012-04-19,"1,354",4.88%
2012-04-20,"1,487",9.82%
2012-04-23,"1,552",4.37%
2012-04-24,"1,628",4.90%
2012-04-25,"1,692",3.93%
2012-04-26,"1,727",2.07%
2012-04-27,"1,738",0.64%
2012-04-30,"1,725",-0.75%
2012-05-01,"1,713",-0.70%
2012-05-02,"1,693",-1.17%
2012-05-03,"1,635",-3.43%
2012-05-04,"1,527",-6.61%
2012-05-08,"1,441",-5.63%
2012-05-09,"1,390",-3.54%
2012-05-10,"1,350",-2.88%
2012-05-11,"1,322",-2.07%
2012-05-14,"1,299",-1.74%
2012-05-15,"1,283",-1.23%
2012-05-16,"1,266",-1.33%
2012-05-17,"1,258",-0.63%
2012-05-18,"1,274",1.27%
2012-05-21,"1,269",-0.39%
2012-05-22,"1,237",-2.52%
2012-05-23,"1,186",-4.12%
2012-05-24,"1,130",-4.72%
2012-05-25,"1,083",-4.16%
2012-05-28,"1,049",-3.14%
2012-05-29,"1,008",-3.91%
2012-05-30,969,-3.87%
2012-05-31,923,-4.75%
2012-06-01,897,-2.82%
2012-06-06,877,-2.23%
2012-06-07,882,0.57%
2012-06-08,914,3.63%
2012-06-11,944,3.28%
2012-06-12,975,3.28%
2012-06-13,"1,004",2.97%
2012-06-14,"1,046",4.18%
2012-06-15,"1,065",1.82%
2012-06-18,"1,081",1.50%
2012-06-19,"1,089",0.74%
2012-06-20,"1,093",0.37%
2012-06-21,"1,073",-1.83%
2012-06-22,"1,048",-2.33%
2012-06-25,"1,026",-2.10%
2012-06-26,"1,003",-2.24%
2012-06-27,981,-2.19%
2012-06-29,984,0.31%
2012-07-02,993,0.91%
2012-07-03,"1,019",2.62%
2012-07-04,"1,051",3.14%
2012-07-05,"1,090",3.71%
2012-07-06,"1,129",3.58%
2012-07-09,"1,145",1.42%
2012-07-10,"1,160",1.31%
2012-07-11,"1,175",1.29%
2012-07-12,"1,187",1.02%
2012-07-13,"1,202",1.26%
2012-07-16,"1,209",0.58%
2012-07-17,"1,214",0.41%
2012-07-19,"1,183",-2.55%
2012-07-20,"1,156",-2.28%
2012-07-23,"1,134",-1.90%
2012-07-24,"1,109",-2.20%
2012-07-25,"1,088",-1.89%
2012-07-26,"1,058",-2.76%
2012-07-27,"1,031",-2.55%
2012-07-30,"1,010",-2.04%
2012-07-31,982,-2.77%
2012-08-01,954,-2.85%
2012-08-02,931,-2.41%
2012-08-03,910,-2.26%
2012-08-06,890,-2.20%
2012-08-07,868,-2.47%
2012-08-08,840,-3.23%
2012-08-09,823,-2.02%
2012-08-10,814,-1.09%
2012-08-13,804,-1.23%
2012-08-14,803,-0.12%
2012-08-15,801,-0.25%
2012-08-16,801,0.00%
2012-08-17,806,0.62%
2012-08-20,819,1.61%
2012-08-21,833,1.71%
2012-08-22,843,1.20%
2012-08-23,840,-0.36%
2012-08-24,828,-1.43%
2012-08-28,812,-1.93%
2012-08-29,788,-2.96%
2012-08-30,758,-3.81%
2012-08-31,735,-3.03%
2012-09-03,714,-2.86%
2012-09-04,686,-3.92%
2012-09-05,647,-5.69%
2012-09-06,617,-4.64%
2012-09-07,599,-2.92%
2012-09-10,582,-2.84%
2012-09-11,566,-2.75%
2012-09-14,502,-11.31%
2012-09-17,483,-3.78%
2012-09-18,474,-1.86%
2012-09-19,468,-1.27%
2012-09-20,468,0.00%
2012-09-21,467,-0.21%
2012-09-24,461,-1.28%
2012-09-25,441,-4.34%
2012-09-26,426,-3.40%
2012-09-27,418,-1.88%
2012-09-28,425,1.67%
2012-10-01,439,3.29%
2012-10-02,463,5.47%
2012-10-03,496,7.13%
2012-10-04,544,9.68%
2012-10-05,598,9.93%
2012-10-08,647,8.19%
2012-10-09,712,10.05%
2012-10-10,784,10.11%
2012-10-11,843,7.53%
2012-10-12,871,3.32%
2012-10-15,885,1.61%
2012-10-16,904,2.15%
2012-10-17,904,0.00%
2012-10-18,895,-1.00%
2012-10-19,879,-1.79%
2012-10-22,861,-2.05%
2012-10-23,843,-2.09%
2012-10-24,825,-2.14%
2012-10-25,811,-1.70%
2012-10-26,804,-0.86%
2012-10-29,799,-0.62%
2012-10-30,792,-0.88%
2012-10-31,782,-1.26%
2012-11-01,770,-1.53%
2012-11-02,766,-0.52%
2012-11-05,757,-1.17%
2012-11-06,747,-1.32%
2012-11-07,737,-1.34%
2012-11-08,726,-1.49%
2012-11-09,722,-0.55%
2012-11-12,720,-0.28%
2012-11-13,732,1.67%
2012-11-14,774,5.74%
2012-11-15,846,9.30%
2012-11-16,886,4.73%
2012-11-19,902,1.81%
2012-11-20,933,3.44%
2012-11-21,963,3.22%
2012-11-22,991,2.91%
2012-11-23,"1,013",2.22%
2012-11-26,"1,021",0.79%
2012-11-27,"1,023",0.20%
2012-11-30,980,-4.20%
2012-12-03,973,-0.71%
2012-12-04,962,-1.13%
2012-12-05,949,-1.35%
2012-12-06,940,-0.95%
2012-12-07,936,-0.43%
2012-12-10,928,-0.85%
2012-12-11,914,-1.51%
2012-12-12,894,-2.19%
2012-12-13,871,-2.57%
2012-12-17,815,-6.43%
2012-12-18,793,-2.70%
2012-12-19,765,-3.53%
2012-12-20,734,-4.05%
2012-12-24,699,-4.77%
2013-01-02,685,-2.00%
2013-01-03,675,-1.46%
2013-01-07,670,-0.74%
2013-01-08,682,1.79%
2013-01-09,717,5.13%
2013-01-10,754,5.16%
2013-01-11,772,2.39%
2013-01-14,774,0.26%
2013-01-15,768,-0.78%
2013-01-16,754,-1.82%
2013-01-17,743,-1.46%
2013-01-18,740,-0.40%
2013-01-21,736,-0.54%
2013-01-22,729,-0.95%
2013-01-23,727,-0.27%
2013-01-24,723,-0.55%
2013-01-25,718,-0.69%
2013-01-28,713,-0.70%
2013-01-29,703,-1.40%
2013-01-30,690,-1.85%
2013-01-31,677,-1.88%
2013-02-01,664,-1.92%
2013-02-04,653,-1.66%
2013-02-05,651,-0.31%
2013-02-06,657,0.92%
2013-02-07,695,5.78%
2013-02-08,723,4.03%
2013-02-11,737,1.94%
2013-02-13,782,6.11%
2013-02-14,808,3.32%
2013-02-19,859,6.31%
2013-02-20,875,1.86%
2013-02-22,909,3.89%
2013-02-25,922,1.43%
2013-02-26,939,1.84%
2013-02-28,990,5.43%
2013-03-01,"1,036",4.65%
2013-03-05,"1,080",4.25%
2013-03-06,"1,090",0.93%
2013-03-07,"1,112",2.02%
2013-03-11,"1,128",1.44%
2013-03-12,"1,131",0.27%
2013-03-13,"1,138",0.62%
2013-03-14,"1,147",0.79%
2013-03-18,"1,172",2.18%
2013-03-20,"1,190",1.54%
2013-03-22,"1,208",1.51%
2013-03-26,"1,204",-0.33%
2013-03-27,"1,191",-1.08%
2013-03-28,"1,176",-1.26%
2013-04-02,"1,155",-1.79%
2013-04-03,"1,129",-2.25%
2013-04-04,"1,106",-2.04%
2013-04-05,"1,094",-1.08%
2013-04-09,"1,077",-1.55%
2013-04-11,"1,095",1.67%
2013-04-12,"1,112",1.55%
2013-04-16,"1,143",2.79%
2013-04-17,"1,167",2.10%
2013-04-19,"1,196",2.49%
2013-04-22,"1,202",0.50%
2013-04-23,"1,193",-0.75%
2013-04-24,"1,165",-2.35%
2013-04-26,"1,082",-7.12%
2013-04-29,"1,058",-2.22%
2013-05-02,"1,010",-4.54%
2013-05-03,"1,006",-0.40%
2013-05-07,999,-0.70%
2013-05-08,995,-0.40%
2013-05-09,995,0.00%
2013-05-10,994,-0.10%
2013-05-13,993,-0.10%
2013-05-14,988,-0.50%
2013-05-15,974,-1.42%
2013-05-16,951,-2.36%
2013-05-17,930,-2.21%
2013-05-20,917,-1.40%
2013-05-21,899,-1.96%
2013-05-22,880,-2.11%
2013-05-23,863,-1.93%
2013-05-24,854,-1.04%
2013-05-28,838,-1.87%
2013-05-29,821,-2.03%
2013-05-30,806,-1.83%
2013-05-31,795,-1.36%
2013-06-03,786,-1.13%
2013-06-05,768,-2.29%
2013-06-06,764,-0.52%
2013-06-07,764,0.00%
2013-06-10,766,0.26%
2013-06-11,777,1.44%
2013-06-12,808,3.99%
2013-06-14,859,6.31%
2013-06-17,878,2.21%
2013-06-18,892,1.59%
2013-06-19,909,1.91%
2013-06-20,920,1.21%
2013-06-21,927,0.76%
2013-06-25,959,3.45%
2013-06-26,976,1.77%
2013-06-27,994,1.84%
2013-06-28,"1,007",1.31%
2013-07-01,"1,014",0.70%
2013-07-03,"1,017",0.30%
2013-07-08,"1,002",-1.47%
2013-07-09,"1,006",0.40%
2013-07-10,"1,024",1.79%
2013-07-11,"1,062",3.71%
2013-07-12,"1,097",3.30%
2013-07-15,"1,118",1.91%
2013-07-16,"1,136",1.61%
2013-07-17,"1,153",1.50%
2013-07-18,"1,165",1.04%
2013-07-19,"1,172",0.60%
2013-07-22,"1,170",-0.17%
2013-07-23,"1,159",-0.94%
2013-07-24,"1,145",-1.21%
2013-07-25,"1,123",-1.92%
2013-07-26,"1,104",-1.69%
2013-07-29,"1,090",-1.27%
2013-07-30,"1,075",-1.38%
2013-07-31,"1,057",-1.67%
2013-08-01,"1,041",-1.51%
2013-08-02,"1,021",-1.92%
2013-08-05,"1,009",-1.18%
2013-08-06,992,-1.68%
2013-08-07,977,-1.51%
2013-08-08,962,-1.54%
2013-08-09,948,-1.46%
2013-08-12,940,-0.84%
2013-08-13,933,-0.74%
2013-08-15,926,-0.75%
2013-08-16,923,-0.32%
2013-08-19,917,-0.65%
2013-08-21,905,-1.31%
2013-08-22,904,-0.11%
2013-08-23,903,-0.11%
2013-08-27,904,0.11%
2013-08-29,904,0.00%
2013-08-30,907,0.33%
2013-09-02,912,0.55%
2013-09-04,933,2.30%
2013-09-05,961,3.00%
2013-09-06,"1,020",6.14%
2013-09-09,"1,105",8.33%
2013-09-10,"1,186",7.33%
2013-09-11,"1,241",4.64%
2013-09-12,"1,278",2.98%
2013-09-13,"1,306",2.19%
2013-09-16,"1,321",1.15%
2013-09-18,"1,385",4.84%
2013-09-19,"1,415",2.17%
2013-09-20,"1,453",2.69%
2013-09-23,"1,509",3.85%
2013-09-24,"1,602",6.16%
2013-09-26,"1,794",11.99%
2013-09-27,"1,800",0.33%
2013-09-30,"1,795",-0.28%
2013-10-01,"1,786",-0.50%
2013-10-02,"1,813",1.51%
2013-10-03,"1,862",2.70%
2013-10-04,"1,914",2.79%
2013-10-07,"1,947",1.72%
2013-10-08,"1,989",2.16%
2013-10-09,"2,016",1.36%
2013-10-10,"2,027",0.55%
2013-10-11,"2,024",-0.15%
2013-10-14,"2,020",-0.20%
2013-10-15,"2,021",0.05%
2013-10-16,"2,030",0.45%
2013-10-17,"2,059",1.43%
2013-10-21,"2,054",-0.24%
2013-10-22,"2,038",-0.78%
2013-10-23,"2,010",-1.37%
2013-10-24,"1,959",-2.54%
2013-10-25,"1,904",-2.81%
2013-10-28,"1,855",-2.57%
2013-10-29,"1,790",-3.50%
2013-10-30,"1,716",-4.13%
2013-10-31,"1,667",-2.86%
2013-11-01,"1,631",-2.16%
2013-11-04,"1,612",-1.16%
2013-11-05,"1,617",0.31%
2013-11-06,"1,614",-0.19%
2013-11-07,"1,594",-1.24%
2013-11-08,"1,565",-1.82%
2013-11-11,"1,542",-1.47%
2013-11-12,"1,510",-2.08%
2013-11-13,"1,474",-2.38%
2013-11-14,"1,438",-2.44%
2013-11-18,"1,382",-3.89%
2013-11-19,"1,353",-2.10%
2013-11-20,"1,346",-0.52%
2013-11-26,"1,427",6.02%
2013-11-27,"1,510",5.82%
2013-11-29,"1,665",10.26%
2013-12-03,"1,741",4.56%
2013-12-04,"1,795",3.10%
2013-12-05,"1,867",4.01%
2013-12-06,"1,923",3.00%
2013-12-09,"1,955",1.66%
2013-12-10,"1,997",2.15%
2013-12-12,"2,085",4.41%
2013-12-13,"2,096",0.53%
2013-12-16,"2,082",-0.67%
2013-12-18,"1,946",-6.53%
2013-12-19,"1,883",-3.24%
2013-12-20,"1,858",-1.33%
2013-12-23,"1,835",-1.24%
2013-12-24,"1,825",-0.54%
2014-01-03,"1,750",-4.11%
2014-01-06,"1,724",-1.49%
2014-01-07,"1,692",-1.86%
2014-01-08,"1,672",-1.18%
2014-01-09,"1,645",-1.61%
2014-01-10,"1,621",-1.46%
2014-01-13,"1,598",-1.42%
2014-01-15,"1,572",-1.63%
2014-01-16,"1,570",-0.13%
2014-01-17,"1,564",-0.38%
2014-01-21,"1,530",-2.17%
2014-01-22,"1,496",-2.22%
2014-01-24,"1,437",-3.94%
2014-01-29,"1,369",-4.73%
2014-01-30,"1,347",-1.61%
2014-01-31,"1,337",-0.74%
2014-02-03,"1,326",-0.82%
2014-02-04,"1,313",-0.98%
2014-02-05,"1,307",-0.46%
2014-02-06,"1,307",0.00%
2014-02-07,"1,304",-0.23%
2014-02-11,"1,322",1.38%
2014-02-13,"1,313",-0.68%
2014-02-14,"1,311",-0.15%
2014-02-18,"1,298",-0.99%
2014-02-19,"1,282",-1.23%
2014-02-20,"1,261",-1.64%
2014-02-21,"1,244",-1.35%
2014-02-24,"1,222",-1.77%
2014-02-25,"1,187",-2.86%
2014-02-26,"1,154",-2.78%
2014-02-27,"1,123",-2.69%
2014-02-28,"1,099",-2.14%
2014-03-03,"1,080",-1.73%
2014-03-04,"1,062",-1.67%
2014-03-05,"1,053",-0.85%
2014-03-07,"1,075",2.09%
2014-03-10,"1,088",1.21%
2014-03-11,"1,104",1.47%
2014-03-13,"1,106",0.18%
2014-03-14,"1,113",0.63%
2014-03-17,"1,116",0.27%
2014-03-18,"1,118",0.18%
2014-03-19,"1,120",0.18%
2014-03-21,"1,112",-0.71%
2014-03-25,"1,088",-2.16%
2014-03-26,"1,062",-2.39%
2014-03-27,"1,018",-4.14%
2014-03-28,978,-3.93%
2014-03-31,942,-3.68%
2014-04-01,897,-4.78%
2014-04-02,867,-3.34%
2014-04-07,812,-6.34%
2014-04-08,801,-1.35%
2014-04-09,794,-0.87%
2014-04-10,787,-0.88%
2014-04-11,782,-0.64%
2014-04-15,777,-0.64%
2014-04-16,792,1.93%
2014-04-17,812,2.53%
2014-04-23,840,3.45%
2014-04-25,864,2.86%
2014-04-28,868,0.46%
2014-04-29,872,0.46%
2014-05-01,871,-0.11%
2014-05-02,865,-0.69%
2014-05-05,865,0.00%
2014-05-06,866,0.12%
2014-05-07,869,0.35%
2014-05-08,879,1.15%
2014-05-12,910,3.53%
2014-05-13,933,2.53%
2014-05-14,969,3.86%
2014-05-15,"1,016",4.85%
2014-05-16,"1,041",2.46%
2014-05-19,"1,054",1.25%
2014-05-20,"1,061",0.66%
2014-05-21,"1,056",-0.47%
2014-05-22,"1,028",-2.65%
2014-05-23,"1,001",-2.63%
2014-05-27,971,-3.00%
2014-05-28,940,-3.19%
2014-05-29,904,-3.83%
2014-05-30,872,-3.54%
2014-06-02,846,-2.98%
2014-06-03,816,-3.55%
2014-06-04,786,-3.68%
2014-06-05,758,-3.56%
2014-06-06,727,-4.09%
2014-06-09,713,-1.93%
2014-06-10,699,-1.96%
2014-06-11,678,-3.00%
2014-06-12,635,-6.34%
2014-06-16,542,-14.65%
2014-06-17,514,-5.17%
2014-06-19,471,-8.37%
2014-06-20,461,-2.12%
2014-06-23,452,-1.95%
2014-06-26,423,-6.42%
2014-06-27,419,-0.95%
2014-06-30,423,0.95%
2014-07-01,446,5.44%
2014-07-02,485,8.74%
2014-07-03,557,14.85%
2014-07-04,640,14.90%
2014-07-07,680,6.25%
2014-07-08,704,3.53%
2014-07-09,710,0.85%
2014-07-10,702,-1.13%
2014-07-11,679,-3.28%
2014-07-14,666,-1.91%
2014-07-17,603,-9.46%
2014-07-18,586,-2.82%
2014-07-21,576,-1.71%
2014-07-22,576,0.00%
2014-07-23,584,1.39%
2014-07-24,596,2.05%
2014-07-25,606,1.68%
2014-07-28,616,1.65%
2014-07-29,624,1.30%
2014-07-30,625,0.16%
2014-07-31,619,-0.96%
2014-08-01,611,-1.29%
2014-08-04,610,-0.16%
2014-08-05,609,-0.16%
2014-08-06,609,0.00%
2014-08-07,616,1.15%
2014-08-08,624,1.30%
2014-08-11,634,1.60%
2014-08-12,651,2.68%
2014-08-13,674,3.53%
2014-08-14,739,9.64%
2014-08-15,803,8.66%
2014-08-19,837,4.23%
2014-08-20,828,-1.08%
2014-08-21,818,-1.21%
2014-08-22,812,-0.73%
2014-08-25,812,0.00%
2014-08-26,808,-0.49%
2014-08-27,811,0.37%
2014-08-28,842,3.82%
2014-08-29,871,3.44%
2014-09-01,888,1.95%
2014-09-02,903,1.69%
2014-09-03,919,1.77%
2014-09-04,927,0.87%
2014-09-05,931,0.43%
2014-09-08,940,0.97%
2014-09-09,940,0.00%
2014-09-10,916,-2.55%
2014-09-11,895,-2.29%
2014-09-12,875,-2.23%
2014-09-15,860,-1.71%
2014-09-16,843,-1.98%
2014-09-17,829,-1.66%
2014-09-18,819,-1.21%
2014-09-19,814,-0.61%
2014-09-22,809,-0.61%
2014-09-23,800,-1.11%
2014-09-24,798,-0.25%
2014-09-25,799,0.13%
2014-09-26,807,1.00%
2014-09-29,812,0.62%
2014-09-30,826,1.72%
2014-10-01,854,3.39%
2014-10-02,878,2.81%
2014-10-03,887,1.03%
2014-10-06,889,0.23%
2014-10-07,884,-0.56%
2014-10-08,869,-1.70%
2014-10-09,864,-0.58%
2014-10-10,865,0.12%
2014-10-13,868,0.35%
2014-10-14,885,1.96%
2014-10-15,909,2.71%
2014-10-16,940,3.41%
2014-10-17,966,2.77%
2014-10-20,995,3.00%
2014-10-21,"1,032",3.72%
2014-10-22,"1,066",3.29%
2014-10-23,"1,099",3.10%
2014-10-24,"1,121",2.00%
2014-10-27,"1,137",1.43%
2014-10-28,"1,172",3.08%
2014-10-29,"1,202",2.56%
2014-10-30,"1,222",1.66%
2014-10-31,"1,233",0.90%
2014-11-03,"1,241",0.65%
2014-11-04,"1,238",-0.24%
2014-11-05,"1,224",-1.13%
2014-11-06,"1,205",-1.55%
2014-11-07,"1,183",-1.83%
2014-11-10,"1,168",-1.27%
2014-11-11,"1,150",-1.54%
2014-11-12,"1,133",-1.48%
2014-11-13,"1,112",-1.85%
2014-11-14,"1,089",-2.07%
2014-11-17,"1,069",-1.84%
2014-11-18,"1,061",-0.75%
2014-11-19,"1,055",-0.57%
2014-11-20,"1,053",-0.19%
2014-11-21,"1,055",0.19%
2014-11-24,"1,059",0.38%
2014-11-25,"1,064",0.47%
2014-11-26,"1,073",0.85%
2014-11-27,"1,099",2.42%
2014-11-28,"1,120",1.91%
2014-12-01,"1,124",0.36%
2014-12-02,"1,119",-0.44%
2014-12-03,"1,108",-0.98%
2014-12-04,"1,097",-0.99%
2014-12-05,"1,088",-0.82%
2014-12-08,"1,081",-0.64%
2014-12-09,"1,066",-1.39%
2014-12-10,"1,047",-1.78%
2014-12-11,"1,026",-2.01%
2014-12-12,"1,001",-2.44%
2014-12-15,980,-2.10%
2014-12-16,961,-1.94%
2014-12-17,945,-1.66%
2014-12-18,929,-1.69%
2014-12-19,907,-2.37%
2014-12-22,891,-1.76%
2014-12-23,872,-2.13%
2014-12-24,856,-1.83%
2015-01-02,827,-3.39%
2015-01-05,811,-1.93%
2015-01-06,794,-2.10%
2015-01-07,780,-1.76%
2015-01-08,776,-0.51%
2015-01-09,764,-1.55%
2015-01-12,762,-0.26%
2015-01-13,766,0.52%
2015-01-14,766,0.00%
2015-01-15,766,0.00%
2015-01-16,759,-0.91%
2015-01-19,751,-1.05%
2015-01-20,741,-1.33%
2015-01-21,725,-2.16%
2015-01-22,704,-2.90%
2015-01-23,685,-2.70%
2015-01-26,669,-2.34%
2015-01-27,648,-3.14%
2015-01-28,620,-4.32%
2015-01-29,550,-11.29%
2015-01-30,508,-7.64%
2015-02-02,480,-5.51%
2015-02-03,454,-5.42%
2015-02-04,437,-3.74%
2015-02-05,428,-2.06%
2015-02-06,430,0.47%
2015-02-09,434,0.93%
2015-02-10,446,2.76%
2015-02-11,469,5.16%
2015-02-12,489,4.26%
2015-02-13,499,2.04%
2015-02-16,505,1.20%
2015-02-17,508,0.59%
2015-02-18,514,1.18%
2015-02-19,516,0.39%
2015-02-20,514,-0.39%
2015-02-23,512,-0.39%
2015-02-24,514,0.39%
2015-02-25,519,0.97%
2015-02-26,531,2.31%
2015-02-27,540,1.69%
2015-03-02,551,2.04%
2015-03-03,564,2.36%
2015-03-04,576,2.13%
2015-03-05,583,1.22%
2015-03-06,587,0.69%
2015-03-09,590,0.51%
2015-03-10,591,0.17%
2015-03-11,588,-0.51%
2015-03-12,586,-0.34%
2015-03-13,585,-0.17%
2015-03-16,588,0.51%
2015-03-17,595,1.19%
2015-03-18,604,1.51%
2015-03-19,613,1.49%
2015-03-20,617,0.65%
2015-03-23,617,0.00%
2015-03-24,609,-1.30%
2015-03-25,602,-1.15%
2015-03-26,599,-0.50%
2015-03-27,597,-0.33%
2015-03-30,600,0.50%
2015-03-31,598,-0.33%
2015-04-01,596,-0.33%
2015-04-02,589,-1.17%
2015-04-07,584,-0.85%
2015-04-08,585,0.17%
2015-04-09,591,1.03%
2015-04-10,600,1.52%
2015-04-13,609,1.50%
2015-04-14,619,1.64%
2015-04-15,626,1.13%
2015-04-16,636,1.60%
2015-04-17,642,0.94%
2015-04-20,646,0.62%
2015-04-21,659,2.01%
2015-04-22,669,1.52%
2015-04-23,680,1.64%
2015-04-24,685,0.74%
2015-04-27,687,0.29%
2015-04-28,685,-0.29%
2015-04-29,673,-1.75%
2015-04-30,658,-2.23%
2015-05-01,647,-1.67%
2015-05-05,633,-2.16%
2015-05-06,618,-2.37%
2015-05-07,603,-2.43%
2015-05-08,594,-1.49%
2015-05-11,586,-1.35%
2015-05-12,583,-0.51%
2015-05-13,584,0.17%
2015-05-14,580,-0.68%
2015-05-15,579,-0.17%
2015-05-18,578,-0.17%
2015-05-19,574,-0.69%
2015-05-20,565,-1.57%
2015-05-21,556,-1.59%
2015-05-22,549,-1.26%
2015-05-26,540,-1.64%
2015-05-27,530,-1.85%
2015-05-28,525,-0.94%
2015-05-29,524,-0.19%
2015-06-01,522,-0.38%
2015-06-02,528,1.15%
2015-06-03,544,3.03%
2015-06-04,570,4.78%
2015-06-05,596,4.56%
2015-06-08,608,2.01%
2015-06-09,630,3.62%
2015-06-10,662,5.08%
2015-06-11,696,5.14%
2015-06-12,719,3.30%
2015-06-15,742,3.20%
2015-06-16,772,4.04%
2015-06-17,817,5.83%
2015-06-18,847,3.67%
2015-06-19,851,0.47%
2015-06-22,845,-0.71%
2015-06-23,834,-1.30%
2015-06-24,829,-0.60%
2015-06-25,827,-0.24%
2015-06-26,833,0.73%
2015-06-29,838,0.60%
2015-06-30,845,0.84%
2015-07-01,858,1.54%
2015-07-02,883,2.91%
2015-07-06,927,4.98%
2015-07-08,973,4.96%
2015-07-09,"1,016",4.42%
2015-07-10,"1,052",3.54%
2015-07-13,"1,076",2.28%
2015-07-14,"1,096",1.86%
2015-07-15,"1,122",2.37%
2015-07-16,"1,149",2.41%
2015-07-17,"1,162",1.13%
2015-07-20,"1,170",0.69%
2015-07-21,"1,179",0.77%
2015-07-22,"1,179",0.00%
2015-07-23,"1,161",-1.53%
2015-07-24,"1,137",-2.07%
2015-07-27,"1,115",-1.93%
2015-07-28,"1,095",-1.79%
2015-07-29,"1,069",-2.37%
2015-07-30,"1,044",-2.34%
2015-07-31,"1,023",-2.01%
2015-08-03,"1,006",-1.66%
2015-08-04,"1,001",-0.50%
2015-08-05,"1,005",0.40%
2015-08-06,"1,013",0.80%
2015-08-07,"1,021",0.79%
2015-08-10,"1,028",0.69%
2015-08-11,"1,043",1.46%
2015-08-12,"1,053",0.96%
2015-08-13,"1,054",0.09%
2015-08-14,"1,057",0.28%
2015-08-17,"1,057",0.00%
2015-08-18,"1,052",-0.47%
2015-08-19,"1,049",-0.29%
2015-08-20,"1,052",0.29%
2015-08-21,"1,054",0.19%
2015-08-24,"1,052",-0.19%
2015-08-25,"1,047",-0.48%
2015-08-26,"1,031",-1.53%
2015-08-27,"1,000",-3.01%
2015-08-28,974,-2.60%
2015-09-01,949,-2.57%
2015-09-02,912,-3.90%
2015-09-03,870,-4.61%
2015-09-04,837,-3.79%
2015-09-07,812,-2.99%
2015-09-08,793,-2.34%
2015-09-09,776,-2.14%
2015-09-10,751,-3.22%
2015-09-14,723,-3.73%
2015-09-15,720,-0.41%
2015-09-16,716,-0.56%
2015-09-17,727,1.54%
2015-09-18,753,3.58%
2015-09-21,769,2.12%
2015-09-22,769,0.00%
2015-09-29,725,-5.72%
2015-09-30,712,-1.79%
2015-10-01,704,-1.12%
2015-10-02,701,-0.43%
2015-10-05,699,-0.29%
2015-10-06,700,0.14%
2015-10-07,709,1.29%
2015-10-08,736,3.81%
2015-10-09,761,3.40%
2015-10-12,768,0.92%
2015-10-13,770,0.26%
2015-10-14,761,-1.17%
2015-10-15,742,-2.50%
2015-10-16,722,-2.70%
2015-10-19,710,-1.66%
2015-10-21,693,-2.39%
2015-10-22,685,-1.15%
2015-10-23,683,-0.29%
2015-10-26,681,-0.29%
2015-10-28,687,0.88%
2015-10-29,682,-0.73%
2015-10-30,675,-1.03%
2015-11-02,665,-1.48%
2015-11-03,653,-1.80%
2015-11-04,636,-2.60%
2015-11-05,618,-2.83%
2015-11-06,603,-2.43%
2015-11-09,589,-2.32%
2015-11-10,575,-2.38%
2015-11-11,555,-3.48%
2015-11-12,534,-3.78%
2015-11-13,514,-3.75%
2015-11-16,500,-2.72%
2015-11-17,487,-2.60%
2015-11-18,477,-2.05%
2015-11-19,468,-1.89%
2015-11-20,463,-1.07%
2015-11-23,461,-0.43%
2015-11-24,460,-0.22%
2015-11-25,463,0.65%
2015-11-26,459,-0.86%
2015-11-27,456,-0.65%
2015-11-30,453,-0.66%
2015-12-01,450,-0.66%
2015-12-02,446,-0.89%
2015-12-03,438,-1.79%
2015-12-04,433,-1.14%
2015-12-07,426,-1.62%
2015-12-08,420,-1.41%
2015-12-09,412,-1.90%
2015-12-10,408,-0.97%
2015-12-11,410,0.49%
2015-12-14,410,0.00%
2015-12-15,411,0.24%
2015-12-16,415,0.97%
2015-12-17,421,1.45%
2015-12-18,426,1.19%
2015-12-21,433,1.64%
2015-12-22,445,2.77%
2015-12-23,457,2.70%
2015-12-24,462,1.09%
2016-01-04,464,0.43%
2016-01-05,466,0.43%
2016-01-06,464,-0.43%
2016-01-07,450,-3.02%
2016-01-08,434,-3.56%
2016-01-11,420,-3.23%
2016-01-12,411,-2.14%
2016-01-13,399,-2.92%
2016-01-14,388,-2.76%
2016-01-15,381,-1.80%
2016-01-19,369,-3.15%
2016-01-20,360,-2.44%
2016-01-21,346,-3.89%
